account_uid,total_sent,total_received,txn_count_sent,txn_count_received,unique_receivers,unique_senders,avg_sent_amount,avg_received_amount,max_sent_amount,max_received_amount,txn_per_active_day,in_degree,out_degree,degree_centrality,pagerank,in_cycle,community_size,is_fraud
ACC03097,36757.73,92706.07,8,24,8,24,4594.72,3862.75,9730.22,11208.13,1.0,24,8,0.006401,0.00021717,1,920,0
ACC03098,63133.84,32293.52,17,12,17,12,3713.76,2691.13,13376.8,6268.32,1.0741,12,17,0.005801,8.311e-05,1,920,0
ACC03099,45697.96,69068.68,15,14,15,14,3046.53,4933.48,11039.23,20785.9,1.0357,14,15,0.005801,0.0001872,0,920,0
ACC03100,80820.91,64091.45,14,13,14,13,5772.92,4930.11,31404.65,18118.99,1.0385,13,14,0.005401,0.00011453,0,675,0
ACC03101,40949.15,56941.02,16,15,16,15,2559.32,3796.07,7256.69,11716.77,1.0,15,16,0.006201,0.0001631,0,500,0
ACC03102,60308.28,57962.21,11,15,11,15,5482.57,3864.15,13799.23,9471.16,1.04,15,11,0.005201,0.00010803,1,675,0
ACC03103,144230.25,41369.88,19,9,19,9,7591.07,4596.65,94004.0,11543.66,1.0769,9,19,0.005601,0.00010751,0,920,1
ACC03104,960315.16,83631.09,26,18,18,18,36935.2,4646.17,98982.0,14655.33,1.2571,18,18,0.007201,0.00017537,0,675,1
ACC03105,69419.63,123049.09,13,14,13,14,5339.97,8789.22,15153.08,56542.77,1.0,14,13,0.005401,0.00020763,1,920,0
ACC03106,134606.01,57506.11,18,17,18,17,7478.11,3382.71,40161.89,10460.38,1.0938,17,18,0.007001,0.00018772,1,664,0
ACC03107,45322.77,872981.28,15,31,15,24,3021.52,28160.69,15912.49,98776.0,1.2432,24,15,0.007802,0.00039334,0,500,1
ACC03108,73417.94,51023.7,16,16,15,16,4588.62,3188.98,17048.81,12079.58,1.0323,16,15,0.006201,0.00012604,1,920,0
ACC03109,126536.95,133152.08,14,14,14,14,9038.35,9510.86,64788.33,74584.0,1.037,14,14,0.005601,0.00018082,1,664,1
ACC03110,152947.44,55837.78,15,11,15,11,10196.5,5076.16,78560.0,12083.86,1.04,11,15,0.005201,0.00017489,0,664,1
ACC03111,72012.49,105056.67,13,20,13,20,5539.42,5252.83,16683.16,19677.15,1.0645,20,13,0.006601,0.00024859,0,500,0
ACC03112,97559.96,79670.08,24,18,24,18,4065.0,4426.12,11944.99,12536.87,1.0,18,24,0.008402,0.00014621,1,664,0
ACC03113,116297.71,178020.85,18,20,18,20,6460.98,8901.04,49350.34,65932.0,1.1515,20,18,0.007602,0.00023463,1,990,1
ACC03114,50906.36,207312.03,11,27,11,27,4627.85,7678.22,14083.96,74857.0,1.0556,27,11,0.007602,0.00034925,1,498,1
ACC03115,98281.12,122246.53,14,16,14,16,7020.08,7640.41,36555.0,39442.0,1.0,16,14,0.006001,0.00028686,0,990,1
ACC03116,108963.81,57121.33,19,13,19,13,5734.94,4393.95,26770.0,31131.67,1.0323,13,19,0.006401,0.00013419,1,990,1
ACC03117,161547.59,65089.26,15,18,15,18,10769.84,3616.07,73025.0,9513.55,1.0645,18,15,0.006601,0.00015504,1,664,1
ACC03118,136034.13,132143.24,16,23,16,23,8502.13,5745.36,69588.28,30475.35,1.0263,23,16,0.007802,0.00039224,1,990,0
ACC03119,104855.14,124317.89,21,14,21,14,4993.1,8879.85,22141.03,51200.0,1.0606,14,21,0.007001,0.00014275,1,920,1
ACC03120,58211.46,150107.63,11,21,11,21,5291.95,7147.98,21028.98,34108.59,1.1429,21,11,0.006401,0.00021182,1,498,0
ACC03121,146755.78,143052.97,14,17,14,17,10482.56,8414.88,77064.0,78669.5,1.0333,17,14,0.006201,0.00028725,1,498,1
ACC03122,84758.61,35676.66,17,13,17,13,4985.8,2744.36,12707.71,8668.65,1.0345,13,17,0.006001,9.056e-05,0,990,0
ACC03123,119539.93,97443.4,19,16,19,16,6291.58,6090.21,37840.0,36326.4,1.0294,16,19,0.007001,0.00028204,1,500,1
ACC03124,119865.14,99594.66,19,14,19,14,6308.69,7113.9,53275.0,51144.0,1.1,14,19,0.006601,0.00020014,1,500,1
ACC03125,58306.11,158069.44,14,20,14,20,4164.72,7903.47,7888.09,73885.0,1.0625,20,14,0.006801,0.00020267,0,920,1
ACC03126,79381.77,62267.82,16,12,16,12,4961.36,5188.98,19765.37,25187.69,1.0,12,16,0.005601,0.00012539,0,920,0
ACC03127,59576.68,152775.91,10,14,10,14,5957.67,10912.57,14780.72,50258.37,1.0,14,10,0.004801,0.00027337,1,675,0
ACC03128,84377.03,78114.17,22,13,22,13,3835.32,6008.78,14029.18,11001.42,1.0606,13,22,0.007001,0.00017099,1,255,0
ACC03129,74353.89,53054.7,16,12,16,12,4647.12,4421.23,10884.7,17687.94,1.0,12,16,0.005601,0.0001136,0,990,0
ACC03130,825360.73,903592.98,12,29,12,29,68780.06,31158.38,770382.55,85006.0,1.5185,29,12,0.008202,0.00123569,1,920,1
ACC03131,70547.62,100200.29,15,17,15,17,4703.17,5894.13,12718.33,22933.33,1.0323,17,15,0.006401,0.00019603,1,500,0
ACC03132,74982.18,63800.14,9,14,9,14,8331.35,4557.15,17628.9,17015.0,1.0,14,9,0.004601,0.0001267,0,920,0
ACC03133,147866.94,98860.53,22,18,22,18,6721.22,5492.25,49767.84,16725.61,1.0,18,22,0.008002,0.00019486,0,664,0
ACC03134,97437.44,55927.16,18,14,18,14,5413.19,3994.8,21156.11,12985.45,1.0323,14,18,0.006401,0.00015457,0,675,0
ACC03135,64161.76,67557.56,13,12,13,12,4935.52,5629.8,21368.15,24326.0,1.0,12,13,0.005001,8.981e-05,0,664,1
ACC03136,154616.0,68296.43,21,15,21,15,7362.67,4553.1,74767.0,22972.78,1.125,15,21,0.007201,0.00016596,0,920,1
ACC03137,164552.52,53914.94,18,16,18,16,9141.81,3369.68,64222.0,7314.81,1.0,16,18,0.006801,0.00013073,1,500,1
ACC03138,67597.09,72331.33,18,16,17,16,3755.39,4520.71,10033.41,17770.83,1.0303,16,17,0.006601,0.00015397,1,990,0
ACC03139,52637.92,54775.79,12,13,12,13,4386.49,4213.52,11573.8,12615.19,1.0,13,12,0.005001,0.00017335,1,920,0
ACC03140,131064.96,98828.4,19,16,19,16,6898.16,6176.77,21637.89,24705.23,1.0294,16,19,0.007001,0.00022632,1,498,0
ACC03141,89574.17,113540.68,25,21,25,21,3582.97,5406.7,8139.57,17982.33,1.15,21,25,0.009202,0.00025632,1,990,0
ACC03142,595671.02,638831.79,17,24,17,24,35039.47,26617.99,526338.95,77273.0,1.3226,24,17,0.008202,0.00064549,1,920,1
ACC03143,61722.77,58962.07,17,13,17,13,3630.75,4535.54,15708.05,17765.79,1.0345,13,17,0.006001,0.00013512,1,500,0
ACC03144,63726.77,83872.86,17,17,17,17,3748.63,4933.7,10628.02,21032.0,1.0625,17,17,0.006801,0.00018284,0,920,1
ACC03145,428695.03,86498.56,21,16,21,16,20414.05,5406.16,79908.0,27163.48,1.2759,16,21,0.007401,0.0003068,1,664,1
ACC03146,86179.51,126397.6,6,17,5,17,14363.25,7435.15,38249.0,53922.32,1.0,17,5,0.004401,0.00016412,0,498,1
ACC03147,1166750.36,84175.09,23,17,13,17,50728.28,4951.48,98505.0,29901.22,1.4286,17,13,0.006001,0.00017045,1,664,1
ACC03148,89567.65,94607.52,16,19,16,19,5597.98,4979.34,25373.82,19250.57,1.0,19,16,0.007001,0.00020319,1,920,0
ACC03149,71128.99,35406.27,14,14,14,14,5080.64,2529.02,14505.27,9825.82,1.037,14,14,0.005601,8.769e-05,0,675,0
ACC03150,52569.96,108812.09,16,18,16,18,3285.62,6045.12,9448.3,54751.0,1.0,18,16,0.006801,0.00015306,1,990,1
ACC03151,94130.04,75421.17,16,21,16,21,5883.13,3591.48,37510.0,15121.68,1.0278,21,16,0.007401,0.00018015,0,920,1
ACC03152,81437.83,122394.97,16,25,16,25,5089.86,4895.8,20521.08,22324.67,1.0513,25,16,0.008202,0.00027049,1,500,0
ACC03153,87863.37,73015.79,11,15,11,15,7987.58,4867.72,44816.5,17457.85,1.04,15,11,0.005201,0.00012711,0,498,0
ACC03154,31701.59,111564.14,12,19,12,19,2641.8,5871.8,5867.66,35781.63,1.069,19,12,0.006201,0.00027388,0,498,0
ACC03155,76806.46,33674.84,20,12,20,12,3840.32,2806.24,12734.06,7461.12,1.0,12,20,0.006401,9.097e-05,0,920,0
ACC03156,125323.9,115340.13,15,15,15,15,8354.93,7689.34,50197.56,51222.0,1.0345,15,15,0.006001,0.00019317,1,664,1
ACC03157,80162.49,63874.85,18,18,18,18,4453.47,3548.6,32098.0,11807.07,1.0588,18,18,0.007201,0.00035455,1,255,1
ACC03158,64851.14,103343.62,15,18,15,18,4323.41,5741.31,10701.56,29756.08,1.0645,18,15,0.006601,0.00018721,1,990,0
ACC03159,29715.45,28320.37,12,11,12,11,2476.29,2574.58,6405.3,5096.4,1.0,11,12,0.004601,7.322e-05,1,920,0
ACC03160,64601.42,51389.04,17,16,17,16,3800.08,3211.82,15307.61,13652.25,1.0645,16,17,0.006601,0.00011111,1,920,0
ACC03161,48031.8,83797.45,13,16,13,16,3694.75,5237.34,17612.24,20453.87,1.1154,16,13,0.005801,0.00021813,0,920,0
ACC03162,34474.01,114107.9,10,21,9,21,3447.4,5433.71,8196.5,46309.98,1.0,21,9,0.006001,0.00025932,1,664,0
ACC03163,65359.54,39927.0,14,9,14,9,4668.54,4436.33,20500.79,11595.32,1.0455,9,14,0.004601,9.365e-05,0,255,0
ACC03164,77345.13,82302.54,17,9,17,9,4549.71,9144.73,12889.95,36997.37,1.04,9,17,0.005201,0.00025511,1,920,0
ACC03165,53857.39,95435.14,16,19,16,19,3366.09,5022.9,15009.3,21759.83,1.0938,19,16,0.007001,0.00023817,1,920,0
ACC03166,72136.05,71550.77,12,16,12,16,6011.34,4471.92,15313.5,28327.14,1.12,16,12,0.005601,0.00013893,1,675,0
ACC03167,71586.64,20716.16,14,8,14,8,5113.33,2589.52,17060.06,8111.72,1.0,8,14,0.004401,6.95e-05,1,920,0
ACC03168,59690.72,123646.01,16,23,16,23,3730.67,5375.91,14936.37,24699.63,1.0263,23,16,0.007802,0.0003106,0,664,0
ACC03169,93130.06,114067.0,15,16,15,16,6208.67,7129.19,45458.28,46386.0,1.1923,16,15,0.006201,0.00017041,1,500,1
ACC03170,147487.53,26391.44,14,12,14,12,10534.82,2199.29,27710.04,4233.15,1.04,12,14,0.005201,8.356e-05,1,675,0
ACC03171,37030.39,83209.12,10,14,10,14,3703.04,5943.51,15440.02,23715.5,1.0,14,10,0.004801,0.0001424,0,498,0
ACC03172,48496.59,65271.61,13,17,13,17,3730.51,3839.51,13292.27,11605.16,1.0345,17,13,0.006001,0.00013151,1,920,0
ACC03173,49880.11,53198.66,14,15,14,15,3562.87,3546.58,9789.88,13727.17,1.0357,15,14,0.005801,0.00015862,0,664,0
ACC03174,34371.71,73821.59,9,22,9,22,3819.08,3355.53,9543.5,6399.98,1.0,22,9,0.006201,0.00016957,0,920,0
ACC03175,83354.33,125509.43,19,20,19,19,4387.07,6275.47,22516.59,30040.0,1.0263,19,19,0.007602,0.0002975,1,920,1
ACC03176,79171.4,31025.05,14,8,14,8,5655.1,3878.13,25814.0,8955.12,1.0,8,14,0.004401,0.00015416,0,500,0
ACC03177,110754.9,68296.57,18,13,18,13,6153.05,5253.58,17263.99,14494.36,1.0,13,18,0.006201,0.00014952,0,498,0
ACC03178,54922.04,59505.45,17,14,17,14,3230.71,4250.39,7731.12,20486.95,1.0,14,17,0.006201,0.00014508,0,664,0
ACC03179,123986.37,84529.22,19,14,19,14,6525.6,6037.8,24093.92,37691.51,1.0312,14,19,0.006601,0.00016292,1,664,0
ACC03180,131456.31,156719.32,18,22,18,22,7303.13,7123.61,57144.0,56715.67,1.0811,22,18,0.008002,0.00029642,1,990,1
ACC03181,52697.94,95492.62,17,15,17,15,3099.88,6366.17,14309.54,23589.28,1.0,15,17,0.006401,0.00015315,0,664,0
ACC03182,131316.8,198198.62,13,13,13,13,10101.29,15246.05,27531.2,75212.0,1.04,13,13,0.005201,0.0001771,0,498,1
ACC03183,132345.7,48646.25,16,13,16,13,8271.61,3742.02,72613.0,14234.35,1.0357,13,16,0.005801,0.00012954,1,675,1
ACC03184,80917.95,63011.88,20,17,20,17,4045.9,3706.58,12920.12,26155.18,1.0278,17,20,0.007401,0.00013774,1,664,0
ACC03185,18504.18,62757.75,5,15,5,15,3700.84,4183.85,9048.07,11778.8,1.0,15,5,0.004001,0.00013838,1,255,0
ACC03186,151448.65,105131.34,16,15,16,15,9465.54,7008.76,46868.16,47844.58,1.069,15,16,0.006201,0.00023006,1,920,1
ACC03187,93551.14,51869.05,16,13,16,13,5846.95,3989.93,18951.06,14417.13,1.0,13,16,0.005801,0.00010715,1,920,0
ACC03188,58528.64,117303.8,13,21,13,21,4502.2,5585.9,18529.38,23124.73,1.0303,21,13,0.006801,0.00024945,1,675,0
ACC03189,246492.6,42924.71,18,6,18,6,13694.03,7154.12,88337.0,14939.74,1.0909,6,18,0.004801,0.00011573,0,675,1
ACC03190,92767.21,59190.1,14,15,14,15,6626.23,3946.01,47494.71,11192.61,1.0,15,14,0.005801,0.00015183,0,675,0
ACC03191,94908.66,47185.64,18,15,18,15,5272.7,3145.71,18878.92,17915.88,1.0,15,18,0.006601,0.00011191,0,920,0
ACC03192,69025.94,75188.79,13,16,13,16,5309.69,4699.3,17733.84,18751.72,1.0,16,13,0.005801,0.00019364,1,990,0
ACC03193,39068.11,120732.08,10,19,10,19,3906.81,6354.32,9818.64,24308.92,1.0,19,10,0.005801,0.00019835,0,664,0
ACC03194,48921.91,59637.08,15,16,15,16,3261.46,3727.32,12033.31,9240.02,1.0,16,15,0.006201,0.00015594,0,920,0
ACC03195,51172.44,37185.28,15,11,15,11,3411.5,3380.48,19344.02,11662.55,1.0,11,15,0.005201,0.00010548,0,920,0
ACC03196,55414.19,51717.97,9,11,9,11,6157.13,4701.63,18450.96,10391.79,1.0,11,9,0.004001,0.0001472,0,500,0
ACC03197,90763.95,83086.95,19,20,19,20,4777.05,4154.35,18300.31,13381.05,1.0263,20,19,0.007802,0.00018379,1,664,0
ACC03198,151966.77,64330.43,24,21,24,21,6331.95,3063.35,30334.49,8796.53,1.0227,21,24,0.009002,0.00013197,1,920,0
ACC03199,55796.94,104655.96,22,18,22,18,2536.22,5814.22,9432.95,14290.66,1.0526,18,22,0.008002,0.00024249,1,664,0
ACC03200,165870.54,37357.95,22,10,21,10,7539.57,3735.79,70465.0,8802.24,1.0667,10,21,0.006201,0.00012059,0,664,1
ACC03201,81857.36,103137.62,18,16,17,16,4547.63,6446.1,13157.48,35940.0,1.0625,16,17,0.006601,0.00028333,1,675,1
ACC03202,562654.02,53663.77,22,13,22,13,25575.18,4127.98,75249.0,19410.58,1.5217,13,22,0.007001,0.00011375,1,920,1
ACC03203,92224.97,73648.02,15,13,15,13,6148.33,5665.23,22497.58,12738.67,1.037,13,15,0.005601,0.00017214,0,990,0
ACC03204,52930.79,132663.09,11,20,11,19,4811.89,6633.15,14731.38,31034.57,1.1071,19,11,0.006001,0.00026304,1,675,0
ACC03205,71026.18,35289.35,17,12,17,12,4178.01,2940.78,14303.1,9111.53,1.0,12,17,0.005801,8.9e-05,1,990,0
ACC03206,469699.61,39709.11,23,7,23,7,20421.72,5672.73,77599.0,23594.75,1.3043,7,23,0.006001,7.259e-05,0,920,1
ACC03207,35252.1,42264.78,13,13,13,13,2711.7,3251.14,8157.69,8950.49,1.0,13,13,0.005201,0.00010958,0,498,0
ACC03208,81291.87,95725.11,17,14,17,14,4781.87,6837.51,20236.93,43068.77,1.069,14,17,0.006201,0.00024931,1,990,0
ACC03209,66407.99,42014.49,17,9,17,9,3906.35,4668.28,18037.71,12725.66,1.04,9,17,0.005201,0.00012055,1,990,0
ACC03210,118968.09,44277.8,20,14,20,14,5948.4,3162.7,46259.25,9563.89,1.0,14,20,0.006801,0.00010305,1,500,0
ACC03211,57583.21,90503.65,15,17,15,17,3838.88,5323.74,15443.87,17516.21,1.0,17,15,0.006401,0.00022281,0,255,0
ACC03212,97044.38,63237.68,16,15,16,15,6065.27,4215.85,37111.0,8824.7,1.069,15,16,0.006201,0.0001465,1,990,1
ACC03213,21673.83,87052.7,7,19,7,19,3096.26,4581.72,4501.13,21115.0,1.04,19,7,0.005201,0.00013778,0,675,0
ACC03214,65054.93,57076.03,18,11,18,11,3614.16,5188.73,11051.36,10765.43,1.0,11,18,0.005801,0.00041711,1,500,0
ACC03215,94628.43,75166.43,19,13,19,13,4980.44,5782.03,25902.12,15438.75,1.1429,13,19,0.006401,0.00015373,0,920,0
ACC03216,58222.18,121045.38,14,21,14,21,4158.73,5764.07,13189.01,20659.16,1.0294,21,14,0.007001,0.00023331,1,498,0
ACC03217,59397.92,54370.43,10,7,10,7,5939.79,7767.2,13529.45,36447.81,1.0,7,10,0.003401,9.736e-05,1,990,0
ACC03218,117328.31,152623.49,17,20,17,20,6901.67,7631.17,50197.99,75020.0,1.0571,20,17,0.007401,0.00020693,1,990,1
ACC03219,32792.71,58303.83,11,17,11,17,2981.16,3429.64,5509.43,16984.51,1.0769,17,11,0.005601,0.00017396,0,990,0
ACC03220,35817.46,80059.49,12,18,12,18,2984.79,4447.75,10799.41,11601.67,1.0345,18,12,0.006001,0.0001748,0,664,0
ACC03221,64610.18,85983.22,15,15,15,15,4307.35,5732.21,19407.5,22827.0,1.0,15,15,0.006001,0.00018415,0,498,1
ACC03222,120982.09,64432.01,19,13,19,13,6367.48,4956.31,24605.16,12640.1,1.0667,13,19,0.006401,0.00016028,1,920,0
ACC03223,96101.86,47902.35,14,12,14,12,6864.42,3991.86,42307.0,11006.27,1.04,12,14,0.005201,0.00015883,0,990,1
ACC03224,77205.47,36714.04,13,10,13,10,5938.88,3671.4,15763.85,7764.08,1.0,10,13,0.004601,0.00010408,0,255,0
ACC03225,161781.64,81075.54,13,11,13,11,12444.74,7370.5,59105.0,53409.78,1.0435,11,13,0.004801,0.00019024,1,664,1
ACC03226,87303.28,105810.07,14,20,14,20,6235.95,5290.5,38982.0,41228.18,1.0,20,14,0.006801,0.00027479,0,990,1
ACC03227,20064.76,61189.34,11,13,11,13,1824.07,4706.87,4049.5,13727.89,1.0,13,11,0.004801,0.00015799,0,255,0
ACC03228,70070.71,77722.41,11,19,11,19,6370.06,4090.65,24770.13,19496.12,1.0345,19,11,0.006001,0.00018194,1,498,0
ACC03229,107166.16,56587.33,24,15,24,15,4465.26,3772.49,14561.18,11953.21,1.0263,15,24,0.007802,0.00014475,1,675,0
ACC03230,33779.05,42260.86,11,13,11,13,3070.82,3250.84,5736.98,10708.1,1.0435,13,11,0.004801,0.00013285,0,255,0
ACC03231,118714.21,103380.15,16,12,16,12,7419.64,8615.01,34108.59,42978.0,1.037,12,16,0.005601,0.00014101,0,675,1
ACC03232,55357.04,83405.28,17,20,17,20,3256.3,4170.26,9781.19,10170.13,1.1562,20,17,0.007401,0.00018127,1,920,0
ACC03233,70502.84,62168.96,16,18,16,18,4406.43,3453.83,12664.96,9983.34,1.0,18,16,0.006801,0.00013915,1,920,0
ACC03234,146943.4,53762.06,21,15,21,15,6997.3,3584.14,68713.0,6620.95,1.0909,15,21,0.007201,0.00012833,0,664,1
ACC03235,125995.24,63970.29,15,10,15,10,8399.68,6397.03,77391.0,19497.51,1.0,10,15,0.005001,9.925e-05,0,990,1
ACC03236,66878.2,143011.6,17,17,17,17,3934.01,8412.45,12494.36,67424.0,1.0625,17,17,0.006801,0.0001756,0,255,1
ACC03237,32323.45,87598.25,12,19,12,19,2693.62,4610.43,8380.0,33671.26,1.0333,19,12,0.006201,0.00016336,0,990,0
ACC03238,70176.41,92376.61,14,15,14,15,5012.6,6158.44,15899.13,32223.11,1.0357,15,14,0.005801,0.00023638,1,675,0
ACC03239,146452.4,57853.83,13,18,13,18,11265.57,3214.1,46013.0,8402.68,1.0333,18,13,0.006201,0.0001662,1,664,1
ACC03240,123254.06,60421.31,15,12,15,12,8216.94,5035.11,71668.0,13023.13,1.08,12,15,0.005401,0.00016284,0,920,1
ACC03241,69294.37,32359.58,17,7,17,7,4076.14,4622.8,16323.03,8807.77,1.0,7,17,0.004801,0.00013361,1,498,0
ACC03242,136185.38,85969.77,14,18,14,18,9727.53,4776.1,30968.4,29022.46,1.0,18,14,0.006401,0.00017251,0,675,0
ACC03243,92551.52,80716.03,19,10,19,10,4871.13,8071.6,28618.6,47208.0,1.0741,10,19,0.005801,0.00011363,1,920,1
ACC03244,79938.12,123106.92,15,18,15,18,5329.21,6839.27,22168.08,29902.0,1.0645,18,15,0.006601,0.0002198,1,498,1
ACC03245,75752.34,81066.44,18,15,18,15,4208.46,5404.43,20833.81,17273.5,1.0312,15,18,0.006601,0.0002188,0,675,0
ACC03246,54048.9,49600.64,12,15,12,15,4504.07,3306.71,14213.4,10656.73,1.0385,15,12,0.005401,0.00010994,0,675,0
ACC03247,144029.11,366510.87,23,18,22,17,6262.14,20361.72,23819.93,88504.0,1.0789,17,22,0.007802,0.00043126,0,990,1
ACC03248,137760.84,77719.76,18,17,18,17,7653.38,4571.75,69487.0,26219.33,1.0606,17,18,0.007001,0.00022041,0,920,1
ACC03249,54088.51,74157.2,12,12,11,12,4507.38,6179.77,9145.04,14166.38,1.0,12,11,0.004601,0.00023534,1,990,0
ACC03250,23420.86,47345.79,8,12,8,12,2927.61,3945.48,12667.85,17537.43,1.0,12,8,0.004001,0.00015871,0,990,0
ACC03251,132197.42,85965.67,21,20,21,20,6295.12,4298.28,21885.12,26992.38,1.1389,20,21,0.008202,0.00016088,1,675,0
ACC03252,107420.34,718022.21,22,13,22,13,4882.74,55232.48,31297.36,661308.3,1.0606,13,22,0.007001,0.0007963,1,920,1
ACC03253,79475.89,40598.18,12,17,12,17,6622.99,2388.13,36258.55,6991.92,1.0,17,12,0.005801,0.00010655,1,500,0
ACC03254,115825.81,48041.92,18,16,18,16,6434.77,3002.62,25530.47,11441.09,1.0625,16,18,0.006801,0.00016357,0,920,0
ACC03255,69756.89,72328.2,17,16,17,16,4103.35,4520.51,12669.82,23337.37,1.0,16,17,0.006601,0.00013661,1,675,0
ACC03256,47557.56,40600.41,18,13,18,13,2642.09,3123.11,10295.17,9802.76,1.0333,13,18,0.006201,8.119e-05,0,675,0
ACC03257,205889.06,1099558.14,15,25,15,15,13725.94,43982.33,86036.0,98692.0,1.3793,15,15,0.006001,0.00034692,1,664,1
ACC03258,81685.58,80861.48,19,16,19,16,4299.24,5053.84,14243.05,19171.52,1.0938,16,19,0.007001,0.00029671,1,500,0
ACC03259,53193.79,59121.99,9,12,9,12,5910.42,4926.83,26957.42,13732.75,1.05,12,9,0.004201,0.0001352,0,498,0
ACC03260,77961.04,118737.76,16,25,16,25,4872.57,4749.51,19360.02,34864.74,1.0513,25,16,0.008202,0.00020791,1,664,0
ACC03261,56190.58,75480.72,13,9,13,9,4322.35,8386.75,10179.34,27162.85,1.0,9,13,0.004401,9.816e-05,1,255,0
ACC03262,98016.22,90419.05,15,14,15,14,6534.41,6458.5,32227.0,27324.0,1.0741,14,15,0.005801,0.00019403,1,498,1
ACC03263,122324.69,93549.03,16,13,16,13,7645.29,7196.08,32264.2,24063.29,1.0,13,16,0.005801,0.00015866,0,500,0
ACC03264,71839.35,115132.69,16,18,16,18,4489.96,6396.26,23308.79,17499.25,1.0968,18,16,0.006801,0.00029052,1,920,0
ACC03265,160376.27,71716.66,24,17,24,17,6682.34,4218.63,44633.0,12244.17,1.025,17,24,0.008202,0.00016567,1,920,1
ACC03266,88582.22,98406.54,15,19,15,19,5905.48,5179.29,39575.88,22520.36,1.0303,19,15,0.006801,0.00021212,1,675,0
ACC03267,37837.79,139004.86,11,25,11,25,3439.8,5560.19,14418.67,40044.45,1.0286,25,11,0.007201,0.00022889,1,920,0
ACC03268,137271.93,77956.59,22,11,22,11,6239.63,7086.96,42515.0,40814.4,1.0312,11,22,0.006601,0.0001559,1,675,1
ACC03269,34451.22,60128.06,12,16,12,16,2870.93,3758.0,6805.01,12291.48,1.037,16,12,0.005601,0.00015148,1,990,0
ACC03270,94162.56,90573.34,16,22,16,22,5885.16,4116.97,23925.8,19670.14,1.0556,22,16,0.007602,0.00018351,1,990,0
ACC03271,644832.05,88446.42,19,20,14,20,33938.53,4422.32,98462.0,18481.0,1.3,20,14,0.006801,0.00018456,1,990,1
ACC03272,43409.42,61923.95,13,17,13,17,3339.19,3642.59,9577.16,15697.71,1.0,17,13,0.006001,0.0001292,1,675,0
ACC03273,51999.53,87584.57,17,14,17,14,3058.8,6256.04,7315.47,18575.9,1.0333,14,17,0.006201,0.00014899,0,664,0
ACC03274,133061.17,149438.19,13,17,13,17,10235.47,8790.48,80573.64,82218.0,1.0714,17,13,0.006001,0.00023598,1,920,1
ACC03275,66998.82,78960.26,17,19,17,19,3941.11,4155.8,16409.55,10930.31,1.0588,19,17,0.007201,0.00021406,1,920,0
ACC03276,56716.11,79267.98,14,11,14,11,4051.15,7206.18,12464.25,40032.11,1.0,11,14,0.005001,0.00011508,0,675,0
ACC03277,121099.77,93500.04,17,13,17,13,7123.52,7192.31,34097.0,40087.62,1.0345,13,17,0.006001,0.0001712,1,664,1
ACC03278,45830.94,802725.52,16,21,16,14,2864.43,38225.02,9963.79,98247.0,1.2759,14,16,0.006001,0.00018236,1,990,1
ACC03279,869774.38,881849.84,18,31,18,31,48320.8,28446.77,788985.45,89584.0,1.5806,31,18,0.009802,0.00094067,1,664,1
ACC03280,435499.4,446401.64,12,24,12,24,36291.62,18600.07,368030.0,77105.0,1.44,24,12,0.007201,0.00069757,0,664,1
ACC03281,41257.52,115415.14,13,14,13,14,3173.66,8243.94,9869.76,40715.74,1.0385,14,13,0.005401,0.00020076,0,990,0
ACC03282,53145.64,60931.65,12,19,12,19,4428.8,3206.93,13294.95,9519.38,1.1481,19,12,0.006201,0.00019083,1,664,0
ACC03283,49164.72,46225.65,20,10,19,10,2458.24,4622.57,8208.21,13041.33,1.0345,10,19,0.005801,7.836e-05,0,990,0
ACC03284,66971.18,56437.57,17,13,17,13,3939.48,4341.35,14660.78,11321.92,1.0345,13,17,0.006001,0.00012584,0,990,0
ACC03285,18778.38,145868.2,9,17,9,17,2086.49,8580.48,3367.29,51606.74,1.04,17,9,0.005201,0.00024283,1,664,0
ACC03286,69673.87,92992.47,15,16,14,16,4644.92,5812.03,10892.96,34177.89,1.0333,16,14,0.006001,0.00016042,0,920,0
ACC03287,19009.14,73998.75,11,14,11,14,1728.1,5285.62,4535.98,10620.37,1.0,14,11,0.005001,0.00021453,0,920,0
ACC03288,115171.8,108038.97,16,21,16,21,7198.24,5144.71,32561.26,39465.0,1.0571,21,16,0.007401,0.00018495,0,675,1
ACC03289,117531.01,58329.01,23,11,23,11,5110.04,5302.64,29246.43,13433.02,1.0,11,23,0.006801,0.00013498,1,664,0
ACC03290,117956.36,56738.46,19,16,19,16,6208.23,3546.15,24105.0,7082.38,1.0606,16,19,0.007001,0.00015025,0,675,1
ACC03291,120686.21,56615.07,18,14,18,14,6704.79,4043.93,36325.0,10177.92,1.0667,14,18,0.006401,0.00011324,0,664,0
ACC03292,48674.41,81573.07,12,20,12,20,4056.2,4078.65,12614.2,11186.87,1.1034,20,12,0.006401,0.00014404,1,664,0
ACC03293,161282.74,134717.36,19,17,19,17,8488.57,7924.55,48711.36,49726.18,1.0909,17,19,0.007201,0.00035816,1,498,1
ACC03294,54773.2,52424.1,17,16,17,16,3221.95,3276.51,10092.46,11218.81,1.0,16,17,0.006601,0.00010971,0,500,0
ACC03295,56485.03,86503.26,15,22,14,22,3765.67,3931.97,8860.59,10084.57,1.0571,22,14,0.007201,0.00017471,0,664,0
